Product,Product Id,Question,Answer
Electronics,B004CIPPRO,is it digital scanner? pro-197,Yes it is digital and once you get it programed it is a very good one
Electronics,B004RO3RB4,Does this model come with a printed users manual?,"Yes it did come with a printed manual. This radar detector is a great one for the money, and the manual is pretty clean on how to use it."
Electronics,B004RO3RB4,Can this be attached to dash. In CA cannot put on window.,Yes it can by using the round sticky back disc that comes with it
Electronics,B004RO3RB4,Is one end a usb,It doesn't have a USB connection
Electronics,B004RO3RB4,By description it seems like this is the only version of higher end Cobra models which doesn't have voice alert. Anybody knows why?,it does have voice alert
Electronics,B004RO3RB4,How long is the included power cord?,The power cord is 6 feet long. Plenty of length to reach the cigarette lighter.
Electronics,B004RO3RB4,Does it have voice alert? According to the description it doesn't have it.,Yes it does have voice alert.
Electronics,B004RO3RB4,can i use this in the china,"Yes. It will decect all radar, but make sure that you program the type in to the Cobra"
Electronics,B004RO3RB4,Does it have an earphone jack?,"It doesn't have a earphone jack, but it does have a mini stereo hook up, to connect to a louder speaker or possibly the car speaker."
Electronics,B004S7W1RQ,What kind of protection (cap or case) does the lens come with?,It came with a slip on cover for the front and back.
Electronics,B004S7W1RQ,Will this work with the new 14-42 mm EZ?,"DIRECTLY NO , YOU NEED STEP-UP RING TO MAKE IT WORK"
Electronics,B004S7W1RQ,"Any ideas how this converter might work on pictures of the northern lights.  The aurora flickers, so ultimate sharpness isn't critical; FOV is!",It should be ok as long as you realize that the corners kinda gets rounded.
Electronics,B004S7W1RQ,Will this work with a M.Zuiko 40-150mm 1:4-5.6 R?,Yes. Olympus has a converter compatibility chart at their website.Here is the link to the chart: http://www.getolympus.com/us/en/accessories/lenses/lens-converters.html?ici=lensesnav_lens-accessories-conventers&icn;=topnav
Electronics,B004S7W1RQ,could this work with any lens with the correct filter size?,"Hello, Kevin only fit in a few lenses the 14-42, 14-150 and 40-150"
Electronics,B004S7W1RQ,Can you put a filter over this converter?,"Short answer; It does NOT have threads to screw on a filter.To put a filter on/in front of, you would need a different (suggest) holder apart from the lens, that would accept filter plates to slide in/out."
Electronics,B004S7W1RQ,"WIll this work with the Panasonic Lesns with manual zoom?  i have the 14-42mm, 14-140mm and the 50-200mm panasonic lens.","No, it uses a special type of connector that will only work on certain Olympus lenses."
Electronics,B004S7W1RQ,"The bayonet mounting is very loose.  Does it snap into position, or is there a workaround better than taping the threads?",It's suppose to twist lock into position nice and snug.
Electronics,B005NHTG6O,Will it hold a samsung tablet with ease and safely?,"If it is the same size and weight as an iPad or smaller, it should be okay."
Electronics,B005NHTG6O,Does it work for iPad mini?,"Yes, as the footprint of the Belkin Kitchen Stand is about 50% of the iPad mini.  The stand is very stable with the mini, in both viewing positions (upright or flat)."
Electronics,B005NHTG6O,"Does this work well for any tablet? Not just for ""i"" products?","The space where the device sits is fairly large.  Yes, a similar shaped product (as in, similar in size and shape to the ipad/ipad mini) will work fine.  It's only a stand and stylus, so compatibly is not an issue."
Electronics,B005NHTG6O,will it also hold an actual book as in a cookbook?,"it can hold a medium size cookbook, if it isn't too heavy or too bulky. of course, it cannot hold open the pages, so you need something to hold the page. i would consider it twice before putting any book on it. standing up, a very thin book can be inserted into the slot. for books i rather use a special stand."
Electronics,B005NHTG6O,Does the Wand actually float above the holder for it?,The wand has its own little rubber stand to put where you want it.
Electronics,B005NHTG6O,Will this work with a Otter Box case?,"If you're concerned with the size of the opening that a phone or tablet would rest in, it would need to be no thicker than 5/8""."
Electronics,B005NHTG6O,Does it have a charger?,"It doesn't have a charger, Vanessa. It's only a tablet stand for people who keeps recipes on their tablet device, keeping their tablet convenient and safe in the kitchen."
Electronics,B005NHTG6O,Will it hold the samsung galaxy note pro 12.2?,"As long as you don't have a thick case on it this stand will hold it just fine. The part that supports the back isn't all that tall, so if you push on the screen near the top it might tip over. But, other than that it should fit ok."
Electronics,B005POPRG8,Just checking. This mobo is compatible with the AMD FX-9590 right?,Asrock doesn't list that CPU as supported on their website. http://www.asrock.com/mb/AMD/970%20Extreme3/?cat=CPU It might not be supported because of the high wattage on that CPU (220W). Other FX models that are 125W and 95W are supported though with a bios update.*edit* Actually looking under specifications this motherboard is only rated up to 140W so you would need a lower powered CPU for this motherboard. http://www.asrock.com/mb/AMD/970%20Extreme3/?cat=Specifications
Electronics,B005POPRG8,max capacity of ram ? and has integrate a bluetooth system ?,"No bluetooth and the amount of ram supported varies by processor. It has four ram slots, if that's what you meant."
Electronics,B005POPRG8,does this motherboard come with HDMI?,No doesn't have but u can buy a dvi-i to HDMI cable and it work just fine.
Electronics,B005POPRG8,what is an apu prosser,"It's a CPU with a built in graphics processor, also known as integrated graphics (iGPU)."
Electronics,B005POPRG8,"Hello What is the diference between asrock ""970 Extreme3"" and ""970 Extreme3 R2""?","Asrock 970 Extreme31) Has core locker.2) Not really design for windows 8 but works OK with it.Asrock 970 Extreme3 R2.01) Doesn't have core locker.2) Designed for windows 8.Also:One  BIG difference between the two is that R2.0 has USB 3.0 headers, whereas the R1.0 only has USB 2.0 headers. The 970 Extreme3 R2 is the newest  of the two motherboards FTI."
Electronics,B005POPRG8,Will this motherboard work with a Msi Geforce gtx 770 Gaming OC 4gb ddr5,Yes this i have a gtx 780 on this motherboard works like it should no sli only crossfire
Electronics,B005POPRG8,"Would this motherboard work with the EVGA GeForce GTX650Ti Boost SuperClocked 2GB GDDR5 192bit, Dual-Link DVI-I, DVI-D, HDMI,DP, SLI Graphics Card?",It will work just a few things to keep in mindNo SLI on this motherboard and no PCIe 3.0
Electronics,B005POPRG8,Would this Motherboard fit in a dell optiplex 760 case?,"No it wont, this is a full atx mobo and the optiplex 760 is a matx (microatx) so it wont fit. Besides that ps on the 760 wont be able to do much gaming"
Electronics,B0065907GC,"What does ""region free"" mean?",It means that any DVDs from any place in the world can play on them.  If a DVD is made for Europe for example it will not play on an American player so a region free players will play any DVDs.
Electronics,B0065907GC,Can you play BluRay DVDs on this player?,"No Blue-rays, but this will play all region DVD and DIVX."
Electronics,B0065907GC,Will this plug into a normal american outlet and what are the plugins/hookups on the back also does the remote have a eject button?,"This is a normal american DVD but it plays DVDs from different countries, so it plugs in like any other one would. Yes there is an eject button on the remote."
Electronics,B0065907GC,"Does it support composite/component outputs, in addition to HDMI?","Yes, it will support the standard composite/component outputs as well."
Electronics,B0065907GC,"The product description says its dimensions are 6"" x 6"" x 3"".  Is this accurate?","No. It is 12"" x8"" x 1""."
Electronics,B0065907GC,Will it play American and European zoned DVDs?,"sorry, not sure. It works with American. The picture and sound quality are very good."
Electronics,B0065907GC,Is the language on the remote control and TV screen English?,"Yes, It is in english."
Electronics,B0065907GC,"Does this DVD player have three RCA component video outputs--blue, green, and red? (If not, do you know of one that does?)","Yes, it has them."
Electronics,B006WPR60O,Do these need to be plugged into a headphone jack to work?,"This speaker bar is amazing, and sound great. No, you do not connect the headphone jack.  It runs on the USB connection."
Electronics,B006WPR60O,"When hooked up to the latop, and woking as normal, are the laptops speakers disabled or still in use?",When connecting the speakers (GOgroove) your laptop automatically stop working when switched back to work on your laptop.
Electronics,B006WPR60O,"Can this speaker be clipped onto a flat screen desktop monitor (1"" D)?",Yes. It should be just fine.
Electronics,B006WPR60O,Will music sound better or just louder?,There is a nice mix of highend and low end sound. Better and louder.
Electronics,B006WPR60O,How do you adjust volume?,You adjust the volume by using your computer volume control. Thanks!
Electronics,B006WPR60O,does this speaker play loud?,It plays at the volume you set it for;  it can be loud if you like.
Electronics,B006WPR60O,plugged go groove  into a macbookpro15  wont work. any trouble shooting ideas before i ship her back? thanks george,"Go in your System Preferences and choose the Sound preference pane. Click on Output, then select the sound output source (the USB speakers).You should also be able to hold the Option key and click the sound control in your menu bar to select output sources."
Electronics,B006WPR60O,Will this work with a Netbook?,Should as long as it has usb port
Electronics,B00843ERMW,"Does this lens benefit from a lens hood, and which hoods fit this lens?","The lens itself is very resistant to flare but a good frequently improves contrast. The lens comes with a nice, small hood that is reversable for storage."
Electronics,B00843ERMW,Is this compatible with the lumix gf-1 camera body?,Yes. It fits and is a great match.
Electronics,B00843ERMW,Is this compatible with the Blackmagic pocket cinema camera,"Once again, the Blackmagic camera should work.  Another responder indicated that it won't focus or operate the iris because it doesn't make electrical connections between the lens and the camera.  The Blackmagic web site says, ""Blackbagic Pocket Cinema Camera features an active MFT lend mount and high resolution 3.5"" LCD.""  The reference to ""active lens mount"" is with respect to the active electrical connections and ability to focus and operate the iris."
Electronics,B00843ERMW,What's the maximum fov of this lens at it's widest angle? i'd like to achieve a fisheye effect like the gopro camera's wide angle.,"The lense's widest focal length is 12mm. This is a MFT lens, so there is a cropping factor to take into consideration. On most mft cameras. 12mm is equivalent to a 24mm FOV, so it doesn't look fisheye. You'll need something like a 7mm to achieve that affect. With that said, this is an INCREDIBLE lens. Excellent for both cinematography and photography."
Electronics,B00843ERMW,Does this lens from Amazon come with a rear and front lens cap as well as a lens storage bag like it does on B&H?,"Yes, the same lens.RegardsJuan"
Electronics,B00843ERMW,When buying this lens on here (Amazon) does it come with the front and rear lens caps and lens storage bag?,Yes. It is more of a lens pouch with pad at bottom and synthetic material construction with drawstring.
Electronics,B00843ERMW,"Question to GH4/Lumix 12-35mm f2.8 users; Why this lens over the Olympus 12-40mm f2.8, and which do you prefer for video and which for stills?","The Lumix has OIS built into the lens, so you'll get stabilization with Panasonic bodies that lack stabilization in the body."
Electronics,B00843ERMW,Is there supposed to be a little round circle thing etched into the lens that almost looks like a water spot or something?,Nope. The lens is clear.
Electronics,B008BSCWXQ,"When it's fully collapsed, how long is it?",It's about 1 foot in length when fully collapsed.
Electronics,B008BSCWXQ,How does the iPhone snap the picture if your holding the monopod Handel?,"You can either shoot video, set the timer (10sec to snap) or use a remote such as the Satechi."
Electronics,B008BSCWXQ,"does it need the wifi access for ""timer app"" ??",This is just an arm extension with a fancy clip holder for the iPhone.Very useful but has nothing to do with wifi access or apps.
Electronics,B008BSCWXQ,"This may be a stupid question, but how do you keep the handle out of the picture in a selfie?","it's all about the angle of the shot.  You'd have to really try to get the handle in the shot, like sit the camera flat on the bar.  It's really not an issue."
Electronics,B008BSCWXQ,Does it fit a Samsung Galaxy S5 ?,you may need the iStabilizer XL mount
Electronics,B008BSCWXQ,can it hold an iPad mini?,No. Not even the XL mount can hold an iPad mini.
Electronics,B008BSCWXQ,does this work with a windows phone ?,will not recommend for it
Electronics,B008BSCWXQ,Does this now ship with the improved phone mount that has no problem with little rubber piece.?,"Same, sometimes it comes off. You have to secure it properly."
Electronics,B008O6R5ZK,How long do the batteries last when in use?,about the same amount as the originals
Electronics,B008O6R5ZK,you can use this to charge the sony batteries too?  or only the ones that it comes with?,It works with the Sony Batteries and the ones that comes with it. Very economical.
Electronics,B008O6R5ZK,the charger i received says fits sn bx1 and the batteries that came were np-bx1 and they don't fit into the charger.  what's up?,"With charger laying flat, vivitar logo at top,insert battery with + sign on the right and insert. The np-bx1 sign will face the charger."
Electronics,B008O6R5ZK,does the charger have ac power adapter. you can charge at home?,"Yes, the two prongs flip out of the back."
Electronics,B008O6R5ZK,"How much does the charger weigh, by itself?",The charger weighs 2 1/2 ounces.
Electronics,B008O6R5ZK,Can the charger be plugged into a 220V wall socket or is it 110V only?,it's good for 100V - 240V
Electronics,B008O6R5ZK,Is this only a car charger or is there a wall charger as well?  The outlet prongs are not shown.,It has both.  There is the car charger adapter and has standard U.S. wall outlet prongs that flip out for DC charging.
Electronics,B008O6R5ZK,1) Will this safely charge the original battery that comes with the Sony RX1?   2) are the two batteries that come with this safe to use in the RX1?,yes.  Some how the batteries seem to last longer than sony brand battery.
Electronics,B008XMVYCK,"How much ""Lift"" does this provide? What is the difference in height of the top of a TV from ""stowed"" to fully raised?","The device will lift up to a 60 inch TV, or about 30 vertical inches.  The lift stows in a 32 inch pocket."
Electronics,B008XMVYCK,Can this be mounted inside a cabinet?,Yes it can. Its a bottom mounted and has two upper rear mounting arms to keep it from swaying. Easy to install and use.
Electronics,B008XMVYCK,"Does this have a remote, or is one available?","Yes, it came with a remote that moves it up or down."
Electronics,B008XMVYCK,"Could this be used to mount within the ceiling of an outside deck and lower the tv, but be fully concealed in the attic space when raised?",No it can not.   This is designed to lift and not pull.
Electronics,B008XMVYCK,will this work on a 70 in. tv,"It would depend on the height and weight of the TV.  The Whisper Lift II can support a TV up to 33"" high and 100lbs."
Electronics,B008XMVYCK,"Lift height - If you are using a TV that is not the full 30+ inches tall, can you adjust the Whisper to stop early?",The lift will open fully on it's own. But you can stop it at any height (going up or down) with the wireless remote or the hardwired control.
Electronics,B008XMVYCK,Is it possible to fabricate a shelf that would mount on top of the whisperlift unit?,"Yes, you can mount the shelf to the top of the lift.  The lift roller is removable and you can mount the shelf to the extension bracket.  Please keep in mind that the weight of the TV, shelf, and components would need to be less than 100lbs combined."
Electronics,B008XMVYCK,Is it possible to mount the lift on a plywood or metal base with no rear supports?,Not recommended as would be unbalanced.
Electronics,B00A49UH2S,Will this device work for a 06 chevy silverado air bag light issue?,No only foreign cars.
Electronics,B00A49UH2S,"your description states ""Works with all 1996 and later OBD-II compliant US, European and Asian vehicles"" is this accurate?",Yes it works very good with all those vehicles
Electronics,B00A49UH2S,"The title seems to claim this will *reset* airbag codes. Is that true? It's disturbing that so many people claim it does not, and none claim it does.","The answer to that question is Yes, technically.  The way older VW/Audi cars work is that once a code is thrown (and the light comes on) it has to be manually reset in order to remove it and turn the light off (i.e., simply fixing the issue will not automatically make the light go away on its own).  That written, if there is a problem detected that results in the light coming on you cannot use this device to simply 'make the light go away' without addressing the problem."
Electronics,B00A49UH2S,will this work on 03 buick rendezvous for the air bag light,W and Audi only.
Electronics,B00A49UH2S,Does anyone know if this would also work on 2008 Jeeps ?,"Yes, as long as you select the one specifically for Chrysler/Jeep models."
Electronics,B00A49UH2S,will this work on 2000 bmw?,It should. It wouldn't clear the codes though.
Electronics,B00A49UH2S,Will this product reset the airbag light and read the airbag code on a 2008 VW jetta?,As long as it plugs in.And it should it will tell you the code and reset it
Electronics,B00A49UH2S,Will this work on 2004 chevy 2500 HD,i do not have this scanner
Electronics,B00AHG6HWC,Is this for use on land lines?,Yes- it will work just fine on a landline.  Your handset/cordless phone just needs to have a headphone jack.
Electronics,B00AHG6HWC,can you answer and end call from headset,No. Only mute and adjust volume.
Electronics,B00AHG6HWC,What type of plug / connnectorr is on this headset,"It is the kind that fits in a panasonic phone, don't know what they are called but it is like the one on a computer but not in stereo"
Electronics,B00AHG6HWC,Is the connection for 3.5mm headphone jack or is it a telephone jack RJ-11?,It is a 3.5mm and is a great headphone
Electronics,B00AHG6HWC,Is the headset adjustable to fit a small head?,"Yes, it adjusts pretty much the same way as a regular headset.  It just folds so it's easier to store."
Electronics,B00AHG6HWC,If your hands are wet or dirty. Can you answer the call directly from the headset or do you have to answer from the handset?. e.g. while cooking,"You aren't able to directly answer the calls regardless of if your hands are clean/dirty/wet/dry. On the wire that connects the headset to the handset, the only controls you have are to control the volume and to mute/unmute the call. There are no controls for answering or hanging up calls. This would all have to be done from the handset."
Electronics,B00AHG6HWC,Does it work with other brands like vtech.,It works with a uniden phone just fine.
Electronics,B00AHG6HWC,Does it have a 2.5mm and 3 conductor plug (two black rings on the plug)?,yes. 3 conductor.
Electronics,B00AXX0I88,"can you use voice to input cities, towns,","Yes you can, thanks"
Electronics,B00AXX0I88,"Does the Nuvi 2597lmt POI show rest stops along the  highways? If not on POI, Where can it be found?How effective if the Active Voice Assist?","There is an 'up ahead' feature that displays on the right side of the screen. You can choose what to display (up to 3) and it shows (typically) next gas, next rest stop, next food (on your route). If you don't have a destination it won't display anything in this area. If there is a traffic issue ahead, that will display in this area instead but can be ""X"" closed if you wish."
Electronics,B00AXX0I88,Which cables does the 2597 GPS come with,It has the 12 volt for the car and the USB for the computer.
Electronics,B00AXX0I88,Is this product only to be used in the US or can it be programmed for Brazil?,"Hello Sanjay Srivatsa, you have mentioned ""but you can specify Brazil when you order."". Are you saying there is an option to buy it with Brazil MAP on it with lifetime updates directly from AMAZON? Can you please explain how to do that?Thank you,"
Electronics,B00AXX0I88,Can you choose a route to avoid an area (such as New York CIty) you know you do not want to travel through?,"Yes, you can choose a route or area to avoid"
Electronics,B00AXX0I88,How good is its voice command feature with indian accent?,"There are as many Indian accents as there are local dialects spoken in India, so it would be unreasonable to expect perfection in this area."
Electronics,B00AXX0I88,does it up date on traffic,Yes it does give traffic.
Electronics,B00AXX0I88,how does Bluetooth work with this device?,It's hit or miss... Sometimes it won't connect.. You have to manually connect from phone.. But once it's connected.. It will stay connected..
Electronics,B00B1M98N6,Do Android devices play/charge through the USB connector at the top of this unit?,"Yes, just like any USB. You can play from your phone through bluetooth also. This unit has awesome sound for its size."
Electronics,B00B1M98N6,will it work with iPad air?,It will if you use Bluetooth connection.
Electronics,B00B1M98N6,Is it only 110V or Universal power?,Universal. 110 and 220
Electronics,B00B1M98N6,Does this unit have an FM radio?,"Yes, it has a FM radio."
Electronics,B00B1M98N6,Will this work with an iphone 4s and will it accomodate the new iphone 6 when it comes out?,"It works perfect with an iPhone 4s, no idea on future iPhones..That being said, ive had no problems connecting other phones via bluetooth."
Electronics,B00B1M98N6,does bluetooth work with windows?,Radio is bluetooth compatible.
Electronics,B00B1M98N6,Do the speakers detach? Are they wireless?,They don't and yes wireless it is compact.
Electronics,B00B1M98N6,does it have an interna antenna,No it does not.  But works just fine without one.
Electronics,B00B2ASBLM,Does it come in the box,"Yes, it comes in a box with a charger, instructions and a USB cord to connect to your computer for course downloads"
Electronics,B00B2ASBLM,Is there a listing of what courses are pre loaded?,"Not in the box or in the manual, just says 25,000 courses."
Electronics,B00B2ASBLM,Is this version (next gen) the new one or the one to be discontinued Dec 2014?,It will be discontinued to support from callaway.
Electronics,B00B2ASBLM,Is there an annual fee,"No, there is no fee."
Electronics,B00B2ASBLM,Can the internal battery be replaced?,"yes, it can. The unit lasts long enough for a round when full charged."
Electronics,B00B2ASBLM,What courses are preloaded on it?,"Ka'anapali, kahili ,kapalua , sorry that's what i loaded,there was nothing on the machine befor i received it"
Electronics,B00B2ASBLM,does it come with any kind of case ? Is there a charger included?,no case; but a wall charger and a car charger
Electronics,B00B2ASBLM,Does it come with any sort of case?,No it does not! But they are available thru amazon.
Electronics,B00CFX58YI,how much is the rms?,800W x1 @ 1ohm.  500W x1 @2ohm.  300Wx1 @ 4ohm.
Electronics,B00CFX58YI,what kind  amp kit will fit this amp?,Any 4 Gauge amp kit.0 Gauge will not fit8 gauge is WAY too small for the amount of power this amp outs out at 1ohm and you could start a fire if you push it too hard.
Electronics,B00CFX58YI,"what is the best pioneer 12"" subwoofer would anyone recommend to run on this amp?","Really depends on a slew of other factors: Size restrictions, box size, venting/porting. But for a quick answer- A middle of the road Pioneer will do the job just fine in most cases. Just try to maximize the frequency range and spl when possible. Don't need to go too crazy with price."
Electronics,B00CFX58YI,"Will this work with a kicker 40cwr122 dual voice coil 12"" sub?","Not sure about that specific sub but i have 2 12"" kicker comps and it works perfectly fine and BANGS!!! Works best with a pioneer deck..."
Electronics,B00CFX58YI,Does this amp have auto-sensing speaker level inputs which turn the amp on when it sees a signal? Or does it need a separate remote wire to be run?,The Pioneer GM-D8601 uses a remote wire to turn on. Thanks for asking.
Electronics,B00CFX58YI,Will it power 2 rockford fosgate 12inch subs that are 4 ohm 250 watts minimum,"When it comes to audio coby it's like dressing yourself with the right clothes for the right occasion. The amp is 1600watts and the peak power of the speakers is 500watts. The amp will push it no problem at all. Just remember always buy amps that rated higher than the speakers itself, that way you would burn anything."
Electronics,B00CFX58YI,Would this amp power the alpine SWS-10D2 or the Alpine SWR-10D4?,"Don't know the specs on those woffers,it powers 2, RF P3 10"" shallow woofers very well !!"
Electronics,B00CFX58YI,"Will this amp pair well with two Pioneer TS-W311D4 (1400W peak / 400w RMS 12"" Champion Series Dual 4 ohm) subwoofers? Thanks in advance!",Yes it will be able to do it .
Electronics,B00CPTHW46,Are they good quality?,Although small they have a decent sound quality.  They are fine for listening to music and movies but not for a party simply because the volume may not be loud enough.  The price is great for the performance of these speakers.
Electronics,B00CPTHW46,Do they have a volume button,Volume dial on top of one. excellent sound for something so small.
Electronics,B00CPTHW46,Do these need to be plugged into a headphone jack to work?,"Hi Connie,yes those speakers have jack that goes where you usually plug headphone, and in order for them to work they must be plugged."
Electronics,B00CPTHW46,How long is the cord that plugs into the back of the computer,Measuring from the point where the cord splits off into the jack and the usb plug to one speaker is about 35 inches.  Then measuring from that speaker to the other speaker is also about 35 inches.
Electronics,B00CPTHW46,Are they hardwired left and right?,Right one (has the volume control) has the wire that goes to a USB port. Left one is just wired to the right one.
Electronics,B00CPTHW46,What is the material of the housing?,"It's plastic, but it's small and fairly sturdy."
Electronics,B00CPTHW46,How do they coneect do they need to use more than one usb port?  is usb 3.0 port ok?,They connect through the standard 3.5 mm audio jack.
Electronics,B00CPTHW46,What is the sound quality of these good looking speakers for a regular use? Thanks!!!,It was good but it did'nt  last long.The speakers are no more good.Theresa Williams
Electronics,B00D18U6K2,can this also fit power adapter?,"No, this item is not made to fit the power cord."
Electronics,B00D18U6K2,can you stand the laptop up while it is in the case or is the case only for carrying the laptop?,It's for carrying the surface only!
Electronics,B00D18U6K2,Does it fit the Surface Pro?,"With the keyboard on the Surface Pro 2, you can squeeze it in snugly but the top won't stay closed."
Electronics,B00D18U6K2,Will the Snugg hold a Surface 2 with the Type cover attached?,Yes it can.  :-)
Electronics,B00D18U6K2,Will this wallet case fits the Surface Pro 2 and Type Cover 2 AND have space to put the stylus down the side of the case?,yes it will fit as described.
Electronics,B00D18U6K2,"The Surface also says it is an RT, so it will fit, correct?",This Snugg pouch will fit a Surface RT with Type Cover perfectly -- comfortably snug.   The pouch will also accommodate a Surface Pro WITHOUT the Type Cover.  It's a different story when it comes to trying to fit in The Pro with Type Cover.  It's so tight that it's a big struggle to either put in or take out the tablet... so tight that one gets concerned about the Type Cover possibly getting damaged.
Electronics,B00D18U6K2,Is this case real leather or synthetic?,"Frankly, it is a little of both. There is indeed some real leather in it, but it is blended. It feels more on the synthetic side, but does have a blend of some sort. Compared to a premium case though, you can tell the difference. Hope that helps."
Electronics,B00D18U6K2,Does this case have a slot for holding the pen?,The case can also hold the pen.
Electronics,B00E0SJCX4,does this one have a full web browser,Yes but its considerably slower than a pc browser
Electronics,B00E0SJCX4,Does this blue ray player support subtitles when playing netflix?,It does support Netflix subtitles.
Electronics,B00E0SJCX4,does this play amazon prime,Yes it plays amazon prime.
Electronics,B00E0SJCX4,What is the difference between the 6700 and 5900 (which has dual core processor) ?,"The 6700 has 2 HDMI outputs, HDMI2 outputs audio to a sound system; there also is a size difference.  For detailed comparison, go to Samsung website at this address {http://www.samsung.com/us/video/bluray-players} where you can select the two models to compare features side by side.  Here are two reviews: Samsung BD-F5900: http://reviews.cnet.com/blu-ray-players/samsung-bd-f5900/4505-9991_7-35669759.htmlSamsung BD-F6700: http://www.crutchfield.com/p_305BDF6700/Samsung-BD-F6700.html?tp=171"
Electronics,B00E0SJCX4,Does this model support Vudu?,"Yes, it is one of the ""Apps"" that you can load. It also supports Hulu, Netflix, Amazon streaming and several others. It is a fine product."
Electronics,B00E0SJCX4,Does it support Redbox streaming,No i try 3 times
Electronics,B00E0SJCX4,Does the HDMI cable for a BD-C6500 Blu-ray player work on the BD-F6700 player?,"Edward Drudge,The same cable should work just fine for both. Thanks for your interest in Samsung products.--Mr. S"
Electronics,B00E0SJCX4,how many hdmi outputs & inputs ?,It has 2 hdmi outputs no inputs
Electronics,B00GDAGKNM,Are the 2 pieces detatchable?,"No; however, you can intentionally cut or tear the top cover soft 'flap' (fabric) off the spot where it is glued to the back plastic piece if you wanted only the back but once you separate them, you cannot re-attach them."
Electronics,B00GDAGKNM,will this fit ipad air 2?,The iPad Air 2 is 1.4mm thinner than the previous model.http://www.apple.com/ipad/compare/
Electronics,B00GDAGKNM,Does the case cover the camera or any other access points?,Yes it does cover the camera and other access points
Electronics,B00GDAGKNM,Are the front and back covers detachable?,No it is one piece
Electronics,B00GDAGKNM,is the back cover is hard material?. if it hard material the Ipad may get scratches so,It is a hard plastic and it doesn't leave scratches
Electronics,B00GDAGKNM,Is the magnet strong enough to keep the cover closed when the iPad is upside down?,"The magnet is strong enough to turn the iPad on and off.  It's also strong enough to hold it shut when your hand is holding the iPad upside down by the spine.  Random things get attached to the iPad cover because of the magnet.  However, if the iPad cover slips and the edge of the iPad is exposed, then the magnet will no longer hold the cover shut."
Electronics,B00GDAGKNM,"Does this cover both the front and the back of the iPad air ?  From the picture, it looks like this only covers the front of the ipad","Yes, it covers front and back."
Electronics,B00GDAGKNM,Can you fold the cover flat behind the iPad if you are going to be holding it a lot?  (Example: like how some people read a paperback book),"Yep. You can fold it flat behind, roll it to stand the iPad up more vertically  or just prop it up to type on the screen."
Electronics,B00GFZMI3G,Does this camera work well in low light?,This product is not a camera.
Electronics,B00GFZMI3G,Does this fan work well indoors?,Sorry for the late reply here bud......The fan on this thing is pretty excellent. After a 2 hour long BF4 session the fan can cool from 75c+ down to about 35-40c in 2-3minutes.
Electronics,B00GFZMI3G,Why not choose the acx model?,"Just to clarify... This card blows the hot out the back, correct?! Thanks!"
Electronics,B00GFZMI3G,what power supply is recommended for sli with this card,"For a single card in a quality system, a good 700-750 watt power supply will give you plenty of headroom without asking the power supply to work outside of its efficiency rating."
Electronics,B00GFZMI3G,What does it mean by superclocked?,"It just means that the clock speeds are a little higher than factory. If you plan to overclock your card on your own, there is no need, but if you prefer to have a faster card without the effort of overclocking, then this will give you slightly better performance."
Electronics,B00GFZMI3G,Is it coming with the Watch Dog promo code?,if you order the card not the game then yes you will get a copy of watchdogs and the gtx 780 but its a limited time deal
Electronics,B00GFZMI3G,What is the actual length of this card?,from the mounting bracket to the back of the card (the actual part that occupies the inside of the computer) is 10.5 inches.  hope this helps :)
Electronics,B00GFZMI3G,whats the difference between this one and the non- superclocked?,It means it's factory overclocked.The Standard has 876MHz Base Clock and 928MHz Boost ClockVs The Superclock with 980MHz Base Clock and 1046MHz Boost Clock
Electronics,B00GX9A06Q,Do you have to buy a separate charger?,The unit comes with a USB cable to charge.
Electronics,B00GX9A06Q,How does the sound quality compare to the jbl flip 2?,The JBL is alot louder and sounds better but is about 50$ more..
Electronics,B00GX9A06Q,Is this speaker good for traveling.,Of course! Very portable and comes with a travel pouch.
Electronics,B00GX9A06Q,can you pair two  anker speakers with one blue tooth device,"No, but perhaps you could find a bluetooth audio receiver and an auxiliary splitter to run wires to both devices!"
Electronics,B00GX9A06Q,Does this unit remember the last paired device when turned back on or is repairing needed?,"It continues to pair to the last paired phone, unless paired to another phone."
Electronics,B00GX9A06Q,"Does this speaker have on-board volume control, or can you only control the volume from the source device?","You can adjust the volume on both. If you cut the speaker's volume all the way down, music will not be heard. If you cut the phone volume all the way down, music cannot be heard. You have to make sure both are all the way up to be able to hear audio through the speakers."
Electronics,B00GX9A06Q,Does this work as a speaker for the desk? Can it be plugged in and just remain there? Does it sound good enough for that?,"It doesnt need to be plugged in because of the great battery life, but yes it is good enough. It can easily cover a medium sized room. It uses a micro USB port to charge. If you like deep bass, this is not the speaker for you. But if you enjoy other music, it has great quality for the price."
Electronics,B00GX9A06Q,does this come with any warranty or buyer protection?,"Yes, Anker provides warranty of 18 months."
Electronics,B00H6BU3J4,"Your product description states that you ""never use no-name cases."" Since you 'never use no-name cases', what company is the manufacturer of the outer case?","Amazon will remove any URL from this correspondence that does not belong to Amazon, so search the web for 'goprocases'."
Electronics,B00H6BU3J4,Does this case have a waterproof seal?  O-ring?,"Yes, it is hermetically sealed."
Electronics,B00H6BU3J4,What are the internal dimensions of this case?,20.5 L x 15.5 W x 7.5 D
Electronics,B00H6BU3J4,Would this fit a Phantom 2 Vision with a Rotorpixel gimbal attached to it?,Yes - this case does in fact work just fine with a Rotorpixel gimbal.
